label,score
rh_R_PHA2,0.59924436
rh_R_V4t,0.59286135
rh_R_FST,0.6217635
rh_R_V3CD,0.59974426
rh_R_LO3,0.6000152
rh_R_VMV2,0.5839764
rh_R_31pd,0.6214745
rh_R_31a,0.63105303
rh_R_VVC,0.58051544
rh_R_25,0.6187632
rh_R_s32,0.61486644
rh_R_pOFC,0.6058002
rh_R_PoI1,0.6287709
rh_R_Ig,0.587362
rh_R_FOP5,0.6415441
rh_R_p10p,0.62969786
rh_R_p47r,0.64264905
rh_R_TGv,0.5851985
rh_R_MBelt,0.62084925
rh_R_LBelt,0.5971075
rh_R_A4,0.60601634
rh_R_STSva,0.6459886
rh_R_TE1m,0.61743134
rh_R_PI,0.6353439
rh_R_a32pr,0.61667085
rh_R_p24,0.50025755
lh_???,0
rh_???,0
